edge_type,reason,source,source_type,target,target_type,warnings
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8bf36d4bffb4_005,evidence_chunk,validated_record:rec_src_search_8bf36d4bffb4_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_006,evidence_chunk,validated_record:rec_src_search_3e232b5b243d_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_010,evidence_chunk,validated_record:rec_src_search_3e232b5b243d_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8242cbb785a1_006,evidence_chunk,validated_record:rec_src_search_8242cbb785a1_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8242cbb785a1_006,evidence_chunk,validated_record:rec_src_search_8242cbb785a1_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_6e578fc529e9_006,evidence_chunk,validated_record:rec_src_search_6e578fc529e9_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_6e578fc529e9_006,evidence_chunk,validated_record:rec_src_search_6e578fc529e9_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_019,evidence_chunk,validated_record:rec_src_search_fede8be6ac1e_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,validated_record:rec_src_search_fede8be6ac1e_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,validated_record:rec_src_search_fede8be6ac1e_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,validated_record:rec_src_search_fede8be6ac1e_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_019,evidence_chunk,validated_record:rec_src_search_4e73f2d0f38f_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_024,evidence_chunk,validated_record:rec_src_search_4e73f2d0f38f_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_025,evidence_chunk,validated_record:rec_src_search_4e73f2d0f38f_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_026,evidence_chunk,validated_record:rec_src_search_4e73f2d0f38f_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_023,evidence_chunk,validated_record:rec_src_search_4e73f2d0f38f_005,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_470222e3d9fc_011,evidence_chunk,validated_record:rec_src_search_470222e3d9fc_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_bf53e3bb2a06_013,evidence_chunk,validated_record:rec_src_search_bf53e3bb2a06_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3109afb35d90_021,evidence_chunk,validated_record:rec_src_search_3109afb35d90_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,normalized_record:rec_src_search_65e6340a3a24_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,normalized_record:rec_src_search_65e6340a3a24_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,normalized_record:rec_src_search_65e6340a3a24_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8bf36d4bffb4_004,evidence_chunk,normalized_record:rec_src_search_8bf36d4bffb4_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8bf36d4bffb4_005,evidence_chunk,normalized_record:rec_src_search_8bf36d4bffb4_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_006,evidence_chunk,normalized_record:rec_src_search_3e232b5b243d_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_010,evidence_chunk,normalized_record:rec_src_search_3e232b5b243d_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8242cbb785a1_006,evidence_chunk,normalized_record:rec_src_search_8242cbb785a1_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8242cbb785a1_006,evidence_chunk,normalized_record:rec_src_search_8242cbb785a1_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_6e578fc529e9_006,evidence_chunk,normalized_record:rec_src_search_6e578fc529e9_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_6e578fc529e9_006,evidence_chunk,normalized_record:rec_src_search_6e578fc529e9_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_019,evidence_chunk,normalized_record:rec_src_search_fede8be6ac1e_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,normalized_record:rec_src_search_fede8be6ac1e_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,normalized_record:rec_src_search_fede8be6ac1e_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fede8be6ac1e_016,evidence_chunk,normalized_record:rec_src_search_fede8be6ac1e_004,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_019,evidence_chunk,normalized_record:rec_src_search_4e73f2d0f38f_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_024,evidence_chunk,normalized_record:rec_src_search_4e73f2d0f38f_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_025,evidence_chunk,normalized_record:rec_src_search_4e73f2d0f38f_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_026,evidence_chunk,normalized_record:rec_src_search_4e73f2d0f38f_004,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_4e73f2d0f38f_023,evidence_chunk,normalized_record:rec_src_search_4e73f2d0f38f_005,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_470222e3d9fc_011,evidence_chunk,normalized_record:rec_src_search_470222e3d9fc_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_bf53e3bb2a06_013,evidence_chunk,normalized_record:rec_src_search_bf53e3bb2a06_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3109afb35d90_021,evidence_chunk,normalized_record:rec_src_search_3109afb35d90_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_65e6340a3a24_002,raw_record,validated_record:rec_src_search_65e6340a3a24_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_65e6340a3a24_002,validated_record,normalized_record:rec_src_search_65e6340a3a24_002,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_fede8be6ac1e_004,raw_record,validated_record:rec_src_search_fede8be6ac1e_004,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_fede8be6ac1e_004,validated_record,normalized_record:rec_src_search_fede8be6ac1e_004,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_8242cbb785a1_001,raw_record,validated_record:rec_src_search_8242cbb785a1_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_8242cbb785a1_001,validated_record,normalized_record:rec_src_search_8242cbb785a1_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_470222e3d9fc_001,raw_record,validated_record:rec_src_search_470222e3d9fc_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_470222e3d9fc_001,validated_record,normalized_record:rec_src_search_470222e3d9fc_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_4e73f2d0f38f_003,raw_record,validated_record:rec_src_search_4e73f2d0f38f_003,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_4e73f2d0f38f_003,validated_record,normalized_record:rec_src_search_4e73f2d0f38f_003,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_4e73f2d0f38f_004,raw_record,validated_record:rec_src_search_4e73f2d0f38f_004,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_4e73f2d0f38f_004,validated_record,normalized_record:rec_src_search_4e73f2d0f38f_004,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_3e232b5b243d_001,raw_record,validated_record:rec_src_search_3e232b5b243d_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_3e232b5b243d_001,validated_record,normalized_record:rec_src_search_3e232b5b243d_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_65e6340a3a24_001,raw_record,validated_record:rec_src_search_65e6340a3a24_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_65e6340a3a24_001,validated_record,normalized_record:rec_src_search_65e6340a3a24_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_fede8be6ac1e_002,raw_record,validated_record:rec_src_search_fede8be6ac1e_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_fede8be6ac1e_002,validated_record,normalized_record:rec_src_search_fede8be6ac1e_002,normalized_record,
